state,district,enrol_total,demo_total,bio_total,total_activity,activity_tier,child_ratio,demographic_profile
CHHATTISGARH,MAHASAMUND,143.0,5842.826086956522,4257.304347826087,10243.130434782608,High_Activity,0.17509083500288636,Low_Child
CHHATTISGARH,MUNGELI,146.04347826086956,3678.0434782608695,3669.304347826087,7493.391304347826,High_Activity,0.229483370854318,Low_Child
CHHATTISGARH,NARAYANPUR,33.208333333333336,704.8333333333334,938.75,1676.7916666666667,Medium_Low,0.25353477623437615,Medium_Child
CHHATTISGARH,RAIGARH,229.2608695652174,4343.826086956522,7890.782608695652,12463.869565217392,High_Activity,0.19011473162427747,Low_Child
CHHATTISGARH,RAIPUR,807.375,9380.5,14201.708333333334,24389.583333333336,High_Activity,0.2511232595882805,Medium_Child
CHHATTISGARH,RAJNANDGAON,196.65217391304347,6269.652173913043,6632.521739130435,13098.82608695652,High_Activity,0.22921403511101227,Low_Child
CHHATTISGARH,SUKMA,50.52173913043478,223.04347826086956,308.5652173913044,582.1304347826087,Medium_Low,0.3646276794383449,High_Child
CHHATTISGARH,SURAJPUR,161.56521739130434,1701.4782608695652,2704.6521739130435,4567.695652173913,Medium_High,0.2709576705978659,Medium_Child
CHHATTISGARH,SURGUJA,133.34782608695653,4851.260869565217,3344.6521739130435,8329.260869565218,High_Activity,0.2131093630104451,Low_Child
Chhattisgarh,Baloda Bazar,14.73913043478261,266.4347826086956,356.5217391304348,637.695652173913,Medium_Low,0.2513806504397627,Medium_Child
Chhattisgarh,Bastar,8.478260869565217,87.3913043478261,117.0,212.8695652173913,Medium_Low,0.2577614379084967,Medium_Child
Chhattisgarh,Bijapur,0.0,1.0,1.0,2.0,Low_Activity,0.25,Low_Child
Chhattisgarh,Bilaspur,2.15,40.0,97.75,139.9,Medium_Low,0.3699070764832023,High_Child
Chhattisgarh,Dakshin Bastar Dantewada,3.0,27.565217391304348,64.17391304347827,94.73913043478261,Medium_Low,0.2450665442863699,Low_Child
Chhattisgarh,Dantewada,1.0526315789473684,3.8947368421052633,27.526315789473685,32.473684210526315,Low_Activity,0.22042139384116693,Low_Child
Chhattisgarh,Gariyaband,0.0,1.0,0.6666666666666666,1.6666666666666665,Low_Activity,0.8,Very_High_Child
Chhattisgarh,Janjgir-champa,0.0,0.0,1.5,1.5,Low_Activity,0.6666666666666666,Very_High_Child
Chhattisgarh,Korba,5.363636363636363,33.0,188.0909090909091,226.45454545454544,Medium_Low,0.2226013649136893,Low_Child
Chhattisgarh,Raigarh,0.0,0.6666666666666666,0.3333333333333333,1.0,Low_Activity,0.0,
Chhattisgarh,Raipur,22.91304347826087,281.39130434782606,733.4347826086956,1037.7391304347825,Medium_Low,0.3021618903971845,Medium_Child
Chhattisgarh,Sukma,20.869565217391305,183.6086956521739,571.4347826086956,775.9130434782609,Medium_Low,0.378964473831671,High_Child
DELHI,CENTRAL,163.29166666666666,3096.2083333333335,2283.875,5543.375,Medium_High,0.2693605730564262,Medium_Child
DELHI,EAST,377.4782608695652,6950.826086956522,3635.913043478261,10964.217391304348,High_Activity,0.27311372567680636,Medium_Child
DELHI,NEW DELHI,187.08333333333334,2447.1666666666665,2540.4583333333335,5174.708333333334,Medium_High,0.321024534394048,Medium_Child
DELHI,NORTH,384.75,7059.916666666667,7562.25,15006.916666666668,High_Activity,0.2916016503501163,Medium_Child
DELHI,NORTH EAST,567.2083333333334,6651.041666666667,7502.416666666667,14720.666666666668,High_Activity,0.3201706218015488,Medium_Child
DELHI,NORTH WEST,403.36,7135.2,7059.32,14597.88,High_Activity,0.28401932335380203,Medium_Child
DELHI,SHAHDARA,174.34782608695653,2137.3478260869565,2476.1304347826085,4787.826086956522,Medium_High,0.3226571013439884,Medium_Child
DELHI,SOUTH,450.2083333333333,7441.458333333333,7860.416666666667,15752.083333333332,High_Activity,0.2871604285147467,Medium_Child
DELHI,SOUTH EAST,114.66666666666667,1570.0833333333333,1520.7916666666667,3205.541666666667,Medium_High,0.30015727971091727,Medium_Child
DELHI,SOUTH WEST,226.20833333333334,3045.5,2319.625,5591.333333333334,Medium_High,0.3003606772385835,Medium_Child
DELHI,WEST,827.3461538461538,11540.5,8813.307692307691,21181.153846153844,High_Activity,0.27126981532930217,Medium_Child
GOA,NORTH GOA,44.625,629.9166666666666,1247.9583333333333,1922.5,Medium_Low,0.35758560901603814,High_Child
GOA,SOUTH GOA,52.583333333333336,831.7083333333334,1600.4166666666667,2484.7083333333335,Medium_High,0.3887444871128402,High_Child
GUJARAT,AHMADABAD,1031.75,11487.75,16973.916666666668,29493.416666666668,High_Activity,0.3071448148033036,Medium_Child
GUJARAT,AMRELI,166.47826086956522,1089.0434782608695,2632.521739130435,3888.04347826087,Medium_High,0.40477495107632094,High_Child
GUJARAT,ANAND,304.8695652173913,1775.391304347826,5041.695652173913,7121.95652173913,High_Activity,0.3795549586398462,High_Child
GUJARAT,ARVALLI,160.17391304347825,932.0869565217391,2413.7391304347825,3506.0,Medium_High,0.40394106996701307,High_Child
GUJARAT,BANAS KANTHA,1234.56,3029.08,6097.92,10361.56,High_Activity,0.4339307980651562,High_Child
GUJARAT,BHARUCH,194.47826086956522,2218.8695652173915,3409.7391304347825,5823.086956521739,Medium_High,0.38049443370093555,High_Child
GUJARAT,BHAVNAGAR,437.60869565217394,2267.521739130435,5536.0,8241.130434782608,High_Activity,0.40965253817015396,High_Child
GUJARAT,BOTAD,118.95652173913044,604.5652173913044,1392.8260869565217,2116.3478260869565,Medium_Low,0.38347440216944695,High_Child
GUJARAT,CHHOTAUDEPUR,178.82608695652175,838.3478260869565,2899.521739130435,3916.695652173913,Medium_High,0.33875049953376846,Medium_Child
GUJARAT,DANG,97.8695652173913,299.69565217391306,1257.4782608695652,1655.0434782608695,Medium_Low,0.4413649976356854,High_Child
GUJARAT,DEVBHUMI DWARKA,134.95652173913044,580.7826086956521,1756.7391304347825,2472.478260869565,Medium_High,0.4576292049870751,High_Child
GUJARAT,DOHAD,944.9583333333334,1698.75,5399.958333333333,8043.666666666666,High_Activity,0.45238489909245366,High_Child
GUJARAT,GANDHINAGAR,218.17391304347825,2349.086956521739,2900.1304347826085,5467.391304347826,Medium_High,0.3188389662027833,Medium_Child
GUJARAT,GIR SOMNATH,286.5652173913044,997.9565217391304,2730.782608695652,4015.304347826087,Medium_High,0.4103538634788635,High_Child
GUJARAT,JAMNAGAR,237.70833333333334,1767.2916666666667,2976.2916666666665,4981.291666666666,Medium_High,0.40969962610099453,High_Child
GUJARAT,JUNAGADH,183.6086956521739,1118.0,3073.913043478261,4375.521739130435,Medium_High,0.335989745322297,Medium_Child
GUJARAT,KACHCHH,363.32,2610.6,4817.08,7791.0,High_Activity,0.41918624053394943,High_Child
GUJARAT,KHEDA,290.375,2005.2916666666667,4542.666666666667,6838.333333333334,Medium_High,0.36363636363636365,High_Child
GUJARAT,MAHESANA,187.7391304347826,1301.304347826087,2709.086956521739,4198.130434782608,Medium_High,0.3517818490632476,High_Child
GUJARAT,MAHISAGAR,170.75,717.7916666666666,2474.2083333333335,3362.75,Medium_High,0.37665105444452707,High_Child
GUJARAT,MORBI,389.6666666666667,1256.875,2313.3333333333335,3959.875,Medium_High,0.40498963561560236,High_Child
GUJARAT,NARMADA,79.65217391304348,658.2608695652174,1930.7826086956522,2668.695652173913,Medium_High,0.3437601824698599,Medium_Child
GUJARAT,NAVSARI,117.08695652173913,1255.5652173913043,1919.608695652174,3292.2608695652175,Medium_High,0.40890362114048756,High_Child
GUJARAT,PANCH MAHALS,320.0869565217391,1066.7391304347825,3438.6521739130435,4825.478260869565,Medium_High,0.3748400699187285,High_Child
GUJARAT,PATAN,357.48,1176.48,2941.68,4475.639999999999,Medium_High,0.4133218936286207,High_Child
GUJARAT,PORBANDAR,110.56521739130434,613.8695652173913,1259.9130434782608,1984.3478260869565,Medium_Low,0.3842681858019281,High_Child
GUJARAT,RAJKOT,591.2916666666666,5237.666666666667,5919.166666666667,11748.125,High_Activity,0.33585501232466175,Medium_Child
GUJARAT,SABAR KANTHA,272.1304347826087,1355.5652173913043,2832.913043478261,4460.608695652174,Medium_High,0.39439928260911944,High_Child
GUJARAT,SURAT,1052.125,14780.625,11588.375,27421.125,High_Activity,0.2988283060353408,Medium_Child
GUJARAT,SURENDRANAGAR,347.95652173913044,1275.8695652173913,3163.0,4786.826086956522,Medium_High,0.40555146825072436,High_Child
GUJARAT,TAPI,91.30434782608695,498.1304347826087,1628.0,2217.4347826086955,Medium_Low,0.39054136193407973,High_Child
GUJARAT,VADODARA,458.88,3514.32,6238.8,10212.0,High_Activity,0.3282216999608304,Medium_Child
GUJARAT,VALSAD,318.2173913043478,2109.5652173913045,3623.0,6050.782608695652,Medium_High,0.39927282133823866,High_Child
Goa,North Goa,0.0,0.0,1.0,1.0,Low_Activity,0.0,
Goa,South Goa,0.0,2.9285714285714284,2.4285714285714284,5.357142857142857,Low_Activity,0.10666666666666667,Low_Child
Gujarat,Ahmadabad,1.9444444444444444,14.88888888888889,14.944444444444445,31.77777777777778,Low_Activity,0.12237762237762238,Low_Child
Gujarat,Ahmedabad,71.34782608695652,367.7826086956522,871.7826086956521,1310.9130434782608,Medium_Low,0.3611157175549733,High_Child
Gujarat,Amreli,17.565217391304348,104.56521739130434,286.30434782608694,408.4347826086956,Medium_Low,0.4068554396423249,High_Child
Gujarat,Anand,0.5294117647058824,2.176470588235294,4.9411764705882355,7.647058823529411,Low_Activity,0.36923076923076925,High_Child
Gujarat,Bharuch,0.4666666666666667,1.9333333333333333,1.7333333333333334,4.133333333333333,Low_Activity,0.3064516129032258,Medium_Child
Gujarat,Bhavnagar,1.05,4.25,19.65,24.95,Low_Activity,0.4729458917835671,High_Child
Gujarat,Botad,0.6842105263157895,5.052631578947368,7.105263157894737,12.842105263157894,Low_Activity,0.48360655737704916,High_Child
Gujarat,Chhotaudepur,3.0434782608695654,16.304347826086957,71.21739130434783,90.56521739130434,Medium_Low,0.5199231877100337,Very_High_Child
Gujarat,Gandhinagar,2.217391304347826,26.304347826086957,54.869565217391305,83.3913043478261,Low_Activity,0.33263816475495306,Medium_Child
Gujarat,Gir Somnath,8.217391304347826,26.91304347826087,96.47826086956522,131.6086956521739,Medium_Low,0.5619425173439049,Very_High_Child
Gujarat,Jamnagar,0.23076923076923078,1.0,0.9230769230769231,2.153846153846154,Low_Activity,0.39285714285714285,High_Child
Gujarat,Junagadh,10.304347826086957,39.391304347826086,179.2173913043478,228.91304347826087,Medium_Low,0.3040835707502374,Medium_Child
Gujarat,Kachchh,9.521739130434783,66.26086956521739,153.65217391304347,229.43478260869563,Medium_Low,0.42562061777525106,High_Child
Gujarat,Mahesana,99.52173913043478,935.2173913043479,1736.695652173913,2771.434782608696,Medium_High,0.3626751172677784,High_Child
Gujarat,Mahisagar,5.478260869565218,30.304347826086957,120.6086956521739,156.39130434782606,Medium_Low,0.5170975813177648,Very_High_Child
Gujarat,Narmada,5.695652173913044,26.782608695652176,124.47826086956522,156.95652173913044,Medium_Low,0.38421052631578945,High_Child
Gujarat,Navsari,2.0,20.318181818181817,36.72727272727273,59.04545454545455,Low_Activity,0.3833718244803695,High_Child
Gujarat,Panchmahals,2.6363636363636362,51.72727272727273,113.95454545454545,168.3181818181818,Medium_Low,0.2217121253038077,Low_Child
Gujarat,Porbandar,2.1363636363636362,9.227272727272727,49.68181818181818,61.04545454545455,Low_Activity,0.42591213700670144,High_Child
Gujarat,Rajkot,4.956521739130435,33.08695652173913,127.52173913043478,165.56521739130434,Medium_Low,0.4017857142857143,High_Child
Gujarat,Surat,2.4285714285714284,61.04761904761905,73.38095238095238,136.85714285714286,Medium_Low,0.2616562282533055,Medium_Child
Gujarat,Surendra Nagar,69.65217391304348,322.9130434782609,767.6521739130435,1160.217391304348,Medium_Low,0.4158141277871463,High_Child
Gujarat,Surendranagar,0.42857142857142855,3.7857142857142856,2.0714285714285716,6.2857142857142865,Low_Activity,0.11363636363636363,Low_Child
Gujarat,Tapi,1.0454545454545454,11.590909090909092,21.454545454545453,34.09090909090909,Low_Activity,0.412,High_Child
Gujarat,Vadodara,5.409090909090909,72.54545454545455,170.22727272727272,248.1818181818182,Medium_Low,0.26556776556776557,Medium_Child
HARYANA,AMBALA,142.47826086956522,1464.5217391304348,3255.1739130434785,4862.173913043478,Medium_High,0.30717159974961994,Medium_Child
HARYANA,BHIWANI,137.47826086956522,1324.7826086956522,3527.391304347826,4989.652173913044,Medium_High,0.32443666021853923,Medium_Child
HARYANA,CHARKI DADRI,48.541666666666664,658.25,988.375,1695.1666666666665,Medium_Low,0.33025267918592077,Medium_Child
HARYANA,FARIDABAD,649.24,6458.88,4801.96,11910.08,High_Activity,0.3199911335608157,Medium_Child
HARYANA,FATEHABAD,125.08695652173913,1931.2608695652175,3245.4347826086955,5301.782608695652,Medium_High,0.3252884591728787,Medium_Child
HARYANA,GURUGRAM,348.16,4408.56,2659.88,7416.6,High_Activity,0.2905751961815387,Medium_Child
HARYANA,HISAR,206.91666666666666,2531.25,4625.041666666667,7363.208333333334,High_Activity,0.3541651340844401,High_Child
HARYANA,JHAJJAR,111.78260869565217,1409.4782608695652,2411.6521739130435,3932.913043478261,Medium_High,0.33923300573753273,Medium_Child
HARYANA,JIND,159.20833333333334,1833.875,3802.8333333333335,5795.916666666667,Medium_High,0.31359002746186254,Medium_Child
HARYANA,KAITHAL,130.04347826086956,1738.7391304347825,3476.2608695652175,5345.04347826087,Medium_High,0.3447484870176352,Medium_Child
HARYANA,KARNAL,176.0,2136.1304347826085,4087.782608695652,6399.91304347826,Medium_High,0.29410725689207734,Medium_Child
HARYANA,KURUKSHETRA,104.52173913043478,1247.4782608695652,3042.3478260869565,4394.347826086956,Medium_High,0.28949243098842387,Medium_Child
HARYANA,MAHENDRAGARH,119.78260869565217,1240.695652173913,2123.2608695652175,3483.739130434783,Medium_High,0.3286823253375933,Medium_Child
HARYANA,NUH,413.4583333333333,3176.9166666666665,3078.4166666666665,6668.791666666666,Medium_High,0.3648899413312007,High_Child
HARYANA,PALWAL,192.79166666666666,2835.4583333333335,2399.9583333333335,5428.208333333334,Medium_High,0.32135373089647445,Medium_Child
HARYANA,PANCHKULA,53.95652173913044,1386.5217391304348,1438.8695652173913,2879.3478260869565,Medium_High,0.3503359758399396,High_Child
HARYANA,PANIPAT,253.66666666666666,2878.5,3323.875,6456.041666666666,Medium_High,0.3026751427926038,Medium_Child
HARYANA,REWARI,100.75,1810.375,2019.4583333333333,3930.583333333333,Medium_High,0.34849577034791274,Medium_Child
HARYANA,ROHTAK,144.45833333333334,1104.0416666666667,3214.2083333333335,4462.708333333334,Medium_High,0.3156995471733346,Medium_Child
HARYANA,SIRSA,145.04347826086956,2398.478260869565,4220.478260869565,6764.0,Medium_High,0.31467744838402795,Medium_Child
HARYANA,SONIPAT,192.45833333333334,2527.6666666666665,3527.2083333333335,6247.333333333334,Medium_High,0.3131602817202006,Medium_Child
HARYANA,YAMUNANAGAR,151.17391304347825,2387.9565217391305,3912.9565217391305,6452.08695652174,Medium_High,0.29771964581732907,Medium_Child
HIMACHAL PRADESH,BILASPUR,43.43478260869565,293.8695652173913,952.3913043478261,1289.695652173913,Medium_Low,0.3911607052557058,High_Child
HIMACHAL PRADESH,CHAMBA,72.04347826086956,854.695652173913,1471.391304347826,2398.1304347826085,Medium_Low,0.3857896549848614,High_Child
HIMACHAL PRADESH,HAMIRPUR,52.34782608695652,318.8695652173913,1036.4347826086957,1407.6521739130435,Medium_Low,0.4108598962194218,High_Child
HIMACHAL PRADESH,KANGRA,172.56521739130434,1480.2608695652175,3887.1739130434785,5540.0,Medium_High,0.4092450164809292,High_Child
HIMACHAL PRADESH,KINNAUR,6.130434782608695,43.65217391304348,169.2173913043478,219.0,Medium_Low,0.4290252134206869,High_Child
HIMACHAL PRADESH,KULLU,53.0,421.95652173913044,911.9565217391304,1386.9130434782608,Medium_Low,0.4274115176024327,High_Child
HIMACHAL PRADESH,LAHUL AND SPITI,3.8636363636363638,29.772727272727273,75.31818181818181,108.95454545454545,Medium_Low,0.42636629119733,High_Child
HIMACHAL PRADESH,MANDI,90.30434782608695,550.0,2162.2608695652175,2802.5652173913045,Medium_High,0.4068012224825083,High_Child
HIMACHAL PRADESH,SHIMLA,75.82608695652173,696.304347826087,1774.1739130434783,2546.304347826087,Medium_High,0.41056945274481343,High_Child
HIMACHAL PRADESH,SIRMAUR,65.65217391304348,834.1304347826087,1324.2173913043478,2224.0,Medium_Low,0.36917422583672194,High_Child
HIMACHAL PRADESH,SOLAN,51.82608695652174,396.5217391304348,1488.3478260869565,1936.695652173913,Medium_Low,0.42712823275862066,High_Child
HIMACHAL PRADESH,UNA,52.608695652173914,408.39130434782606,1342.5652173913043,1803.5652173913043,Medium_Low,0.41215466949520274,High_Child
Haryana,Ambala,1.6363636363636365,12.409090909090908,49.0,63.04545454545455,Low_Activity,0.33669790915645276,Medium_Child
Haryana,Bhiwani,1.0,5.045454545454546,26.0,32.04545454545455,Low_Activity,0.3645390070921986,High_Child
Haryana,Panchkula,0.65,5.25,13.2,19.1,Low_Activity,0.3481675392670157,Medium_Child
Haryana,Yamuna Nagar,0.6842105263157895,4.947368421052632,22.736842105263158,28.36842105263158,Low_Activity,0.23933209647495363,Low_Child
Himachal Pradesh,Hamirpur,0.0,0.625,0.875,1.5,Low_Activity,0.08333333333333333,Low_Child
Himachal Pradesh,Kangra,1.7619047619047619,16.142857142857142,61.61904761904762,79.52380952380952,Low_Activity,0.36407185628742517,High_Child
Himachal Pradesh,Kullu,0.15384615384615385,1.1538461538461537,1.2307692307692308,2.5384615384615383,Low_Activity,0.5454545454545454,Very_High_Child
Himachal Pradesh,Lahul and Spiti,0.0,1.0,1.0,2.0,Low_Activity,0.5,High_Child
Himachal Pradesh,Mandi,18.26086956521739,139.7391304347826,567.7826086956521,725.7826086956521,Medium_Low,0.4233511052536992,High_Child
Himachal Pradesh,Shimla,0.13333333333333333,1.5333333333333334,2.6,4.266666666666667,Low_Activity,0.40625,High_Child
Himachal Pradesh,Sirmaur,1.0588235294117647,5.411764705882353,11.588235294117647,18.058823529411764,Low_Activity,0.4788273615635179,High_Child
JAMMU AND KASHMIR,ANANTNAG,141.30434782608697,1477.0869565217392,1998.9565217391305,3617.347826086957,Medium_High,0.4194641762521184,High_Child
JAMMU AND KASHMIR,BANDIPORA,65.3913043478261,639.0869565217391,777.6086956521739,1482.086956521739,Medium_Low,0.387878432292889,High_Child
JAMMU AND KASHMIR,BARAMULLA,155.43478260869566,1482.7391304347825,2458.913043478261,4097.086956521739,Medium_High,0.3664958135684951,High_Child
JAMMU AND KASHMIR,BUDGAM,130.7391304347826,1473.2173913043478,1851.4782608695652,3455.4347826086955,Medium_High,0.4487448883296634,High_Child
JAMMU AND KASHMIR,DODA,188.69565217391303,455.2608695652174,1614.7391304347825,2258.695652173913,Medium_Low,0.5049085659287776,Very_High_Child
JAMMU AND KASHMIR,GANDERBAL,45.04347826086956,396.69565217391306,688.2173913043479,1129.9565217391305,Medium_Low,0.4025549270845358,High_Child
JAMMU AND KASHMIR,JAMMU,178.75,1360.6666666666667,3927.875,5467.291666666667,Medium_High,0.3877757878291354,High_Child
JAMMU AND KASHMIR,KATHUA,119.375,849.2083333333334,1674.9583333333333,2643.5416666666665,Medium_High,0.43746552131767674,High_Child
JAMMU AND KASHMIR,KISHTWAR,50.21739130434783,261.9130434782609,854.6086956521739,1166.7391304347825,Medium_Low,0.45276690888764676,High_Child
JAMMU AND KASHMIR,KULGAM,49.82608695652174,551.4782608695652,1021.2173913043479,1622.521739130435,Medium_Low,0.4215927970416421,High_Child
JAMMU AND KASHMIR,KUPWARA,123.21739130434783,1949.8260869565217,2143.0,4216.04347826087,Medium_High,0.3609194691086842,High_Child
JAMMU AND KASHMIR,POONCH,97.78260869565217,614.9130434782609,1476.695652173913,2189.391304347826,Medium_Low,0.4590118357296052,High_Child
JAMMU AND KASHMIR,PULWAMA,76.25,872.875,1285.2916666666667,2234.416666666667,Medium_Low,0.46436430089881775,High_Child
JAMMU AND KASHMIR,RAJOURI,115.6086956521739,680.7826086956521,2371.304347826087,3167.695652173913,Medium_High,0.468451898925292,High_Child
JAMMU AND KASHMIR,RAMBAN,99.56521739130434,380.0869565217391,1382.2608695652175,1861.913043478261,Medium_Low,0.6049178031010648,Very_High_Child
JAMMU AND KASHMIR,REASI,80.65217391304348,403.9130434782609,1095.7826086956522,1580.3478260869565,Medium_Low,0.45089138329481676,High_Child
JAMMU AND KASHMIR,SAMBA,35.82608695652174,306.4782608695652,599.2608695652174,941.5652173913043,Medium_Low,0.40912449205762835,High_Child
JAMMU AND KASHMIR,SHOPIAN,55.391304347826086,438.9130434782609,856.0,1350.304347826087,Medium_Low,0.4645007566732138,High_Child
JAMMU AND KASHMIR,SRINAGAR,123.3913043478261,1532.5652173913043,2834.0,4489.95652173913,Medium_High,0.33866891322662174,Medium_Child
JAMMU AND KASHMIR,UDHAMPUR,110.75,664.9583333333334,1834.3333333333333,2610.0416666666665,Medium_High,0.41642055522740695,High_Child
JHARKHAND,BOKARO,261.39130434782606,3174.608695652174,4785.04347826087,8221.04347826087,High_Activity,0.30327261957648455,Medium_Child
JHARKHAND,CHATRA,277.39130434782606,2097.478260869565,3000.9565217391305,5375.826086956522,Medium_High,0.3523179450680987,High_Child
JHARKHAND,DEOGHAR,340.375,2559.5416666666665,2845.7083333333335,5745.625,Medium_High,0.33201348852387685,Medium_Child
JHARKHAND,DHANBAD,460.7083333333333,4506.125,6318.75,11285.583333333332,High_Activity,0.2566917970567169,Medium_Child
JHARKHAND,DUMKA,238.17391304347825,2343.8695652173915,2919.4347826086955,5501.478260869566,Medium_High,0.3249561382711366,Medium_Child
JHARKHAND,EAST SINGHBUM,426.5,2916.2083333333335,6445.125,9787.833333333334,High_Activity,0.33213428235734843,Medium_Child
JHARKHAND,GARHWA,274.6521739130435,1869.3478260869565,4432.04347826087,6576.04347826087,Medium_High,0.3337212146857169,Medium_Child
JHARKHAND,GIRIDIH,610.8695652173913,5386.826086956522,4665.695652173913,10663.391304347826,High_Activity,0.30758221954023923,Medium_Child
JHARKHAND,GODDA,235.79166666666666,2569.6666666666665,3585.2083333333335,6390.666666666666,Medium_High,0.3751108387231379,High_Child
JHARKHAND,GUMLA,204.8695652173913,1301.7826086956522,2907.391304347826,4414.04347826087,Medium_High,0.31448046255528306,Medium_Child
JHARKHAND,HAZARIBAGH,242.7826086956522,2821.521739130435,3124.3478260869565,6188.652173913044,Medium_High,0.3183526651163771,Medium_Child
JHARKHAND,JAMTARA,206.2608695652174,1546.0,1829.4347826086957,3581.695652173913,Medium_High,0.3105767246506998,Medium_Child
JHARKHAND,KHUNTI,122.17391304347827,899.4782608695652,1616.4347826086957,2638.086956521739,Medium_High,0.3002010679675654,Medium_Child
JHARKHAND,KODERMA,182.30434782608697,1409.7391304347825,2127.2608695652175,3719.304347826087,Medium_High,0.33928738427008326,Medium_Child
JHARKHAND,LATEHAR,107.21739130434783,1504.5652173913043,1692.0434782608695,3303.8260869565215,Medium_High,0.32580144233299996,Medium_Child
JHARKHAND,LOHARDAGA,151.6086956521739,1023.9130434782609,1959.0,3134.521739130435,Medium_High,0.30257719088967183,Medium_Child
JHARKHAND,PAKUR,313.7391304347826,2097.086956521739,1937.4782608695652,4348.304347826087,Medium_High,0.344092149863515,Medium_Child
JHARKHAND,PALAMU,399.1304347826087,5256.391304347826,5340.304347826087,10995.826086956522,High_Activity,0.31769762439502736,Medium_Child
JHARKHAND,RAMGARH,127.95652173913044,1515.9130434782608,1610.9565217391305,3254.826086956522,Medium_High,0.29922122333391216,Medium_Child
JHARKHAND,RANCHI,605.7826086956521,4365.913043478261,7697.478260869565,12669.173913043478,High_Activity,0.2821741234286577,Medium_Child
JHARKHAND,SAHEBGANJ,291.2608695652174,2970.0434782608695,2758.6521739130435,6019.95652173913,Medium_High,0.3386273192786312,Medium_Child
JHARKHAND,SARAIKELA KHARSAWAN,158.34782608695653,1147.2173913043478,2824.782608695652,4130.347826086956,Medium_High,0.3331964883471231,Medium_Child
JHARKHAND,SIMDEGA,93.69565217391305,1177.5217391304348,2825.4347826086955,4096.652173913043,Medium_High,0.26742939621960665,Medium_Child
JHARKHAND,WEST SINGHBHUM,354.5217391304348,3199.6521739130435,6766.173913043478,10320.347826086956,High_Activity,0.330006572073742,Medium_Child
Jammu & Kashmir,Pulwama,1.0,0.0,0.0,1.0,Low_Activity,1.0,Very_High_Child
Jammu & Kashmir,Punch,0.0,2.0,1.0,3.0,Low_Activity,0.0,
Jammu and Kashmir,Anantnag,0.7272727272727273,10.772727272727273,23.181818181818183,34.68181818181819,Low_Activity,0.46526867627785057,High_Child
Jammu and Kashmir,Baramula,9.91304347826087,107.65217391304348,235.65217391304347,353.2173913043478,Medium_Low,0.34379615952732645,Medium_Child
Jammu and Kashmir,Kargil,1.2941176470588236,4.235294117647059,1.2941176470588236,6.823529411764706,Low_Activity,0.4224137931034483,High_Child
Jammu and Kashmir,Kulgam,0.45,2.6,26.9,29.95,Low_Activity,0.7996661101836394,Very_High_Child
Jammu and Kashmir,Leh,0.0,1.5714285714285714,2.642857142857143,4.214285714285714,Low_Activity,0.5932203389830508,Very_High_Child
Jammu and Kashmir,Poonch,0.0,2.0,0.0,2.0,Low_Activity,0.0,
Jammu and Kashmir,Pulwama,3.1739130434782608,16.391304347826086,92.0,111.56521739130434,Medium_Low,0.6718628215120811,Very_High_Child
Jammu and Kashmir,Punch,17.272727272727273,422.6818181818182,564.3636363636364,1004.3181818181818,Medium_Low,0.4270196877121521,High_Child
Jammu and Kashmir,Srinagar,2.2,36.6,81.4,120.20000000000002,Medium_Low,0.3319467554076539,Medium_Child
Jammu and Kashmir,Udhampur,5.521739130434782,24.17391304347826,70.78260869565217,100.47826086956522,Medium_Low,0.3652098658589355,High_Child
Jharkhand,Bokaro,0.3333333333333333,1.7333333333333334,3.4,5.466666666666667,Low_Activity,0.3780487804878049,High_Child
Jharkhand,Chatra,1.0,0.0,0.0,1.0,Low_Activity,1.0,Very_High_Child
Jharkhand,Dhanbad,1.0,8.952380952380953,23.095238095238095,33.04761904761905,Low_Activity,0.3472622478386167,Medium_Child
Jharkhand,East Singhbhum,31.26086956521739,118.17391304347827,472.5217391304348,621.9565217391305,Medium_Low,0.37112897588255855,High_Child
Jharkhand,Garhwa,0.6818181818181818,6.7727272727272725,25.09090909090909,32.54545454545455,Low_Activity,0.24162011173184358,Low_Child
Jharkhand,Gumla,38.95652173913044,393.2173913043478,430.7826086956522,862.9565217391305,Medium_Low,0.3179665457476824,Medium_Child
Jharkhand,Hazaribag,0.5625,2.3125,0.9375,3.8125,Low_Activity,0.29508196721311475,Medium_Child
Jharkhand,Hazaribagh,21.181818181818183,214.45454545454547,187.36363636363637,423.0,Medium_Low,0.32312486567805715,Medium_Child
Jharkhand,Latehar,0.125,4.4375,2.8125,7.375,Low_Activity,0.2457627118644068,Low_Child
Jharkhand,Lohardaga,0.21428571428571427,3.0714285714285716,2.7857142857142856,6.071428571428571,Low_Activity,0.11764705882352941,Low_Child
Jharkhand,Palamu,0.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,Low_Activity,0.25,Low_Child
Jharkhand,Pashchimi Singhbhum,0.125,0.875,0.375,1.375,Low_Activity,0.09090909090909091,Low_Child
Jharkhand,Purbi Singhbhum,8.347826086956522,24.869565217391305,156.17391304347825,189.39130434782606,Medium_Low,0.16069788797061524,Low_Child
Jharkhand,Ranchi,0.0,0.5,0.5,1.0,Low_Activity,0.0,
Jharkhand,Seraikela-Kharsawan,0.11764705882352941,2.411764705882353,8.411764705882353,10.941176470588236,Low_Activity,0.25806451612903225,Medium_Child
Jharkhand,Seraikela-kharsawan,0.0,1.0,0.0,1.0,Low_Activity,0.0,
